id,name,popularity,artist,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,genre,
3GeBvpzVmiqbKIAJZoffVc,Until The Hurting Is Gone,58,Billy Raffoul,0.3420,0.425,0.109,0.562,0.00000624,0.0906,0.272,unknown,
62GYoGszQfROZswLee6W3O,Give Me The Night,58,George Benson,0.8500,0.466,0.0555,0.314,0.0234,0.129,0.86,adult standards,
3TKOJWYOMrp98OB19y1A0n,The Last Waltz Suite: The Weight (feat. The Staples),58,The Band,0.5570,0.752,0.0566,0.237,0.00000219,0.124,0.687,album rock,
7hzZESy7YRonXwgiV62hX2,Rudolph The Red Nosed Reindeer,58,Burl Ives,0.6550,0.272,0.046,0.655,0,0.259,0.8,adult standards,
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,58,José Feliciano,0.5120,0.831,0.0383,0.552,0,0.336,0.963,bolero,
0o7VL9DS1UoxlwONzjFp7r,Bloom - Recorded At Spotify Studios NYC,58,Troye Sivan,0.4960,0.409,0.0659,0.352,0,0.12,0.7,dance pop,
4dMvtp8p5mzCCaA18dgzQy,I Don't Wanna Know - Recorded at Spotify Studios NYC,58,Charlie Puth,0.4310,0.0748,0.0516,0.98,0.00000324,0.114,0.367,dance pop,
5ToJzoVfLYyF7ohMOBNObi,Oh  What A World,58,Kacey Musgraves,0.5030,0.536,0.0259,0.642,0.00143,0.111,0.21,contemporary country,
0hoRmVUp5cZ1empu0nSHU8,Every Time I Hear That Song,58,Brandi Carlile,0.5770,0.53,0.0312,0.544,0.00000329,0.103,0.22,acoustic pop,
1QesQ27kCWYTYuXJi8SApS,Wait so Long,58,Trampled by Turtles,0.2540,0.928,0.318,0.487,0.0000133,0.112,0.327,bluegrass,
2Vx8E3K5icPZR7OCklWBXX,Nonstop,59,Drake,0.9090,0.405,0.14,0.0306,0.00698,0.105,0.455,canadian hip hop,
3bSrIYfsy1uwGPpcsqNJBv,Get Loud For Me,59,Gizzle,0.6610,0.902,0.283,0.014,0,0.085,0.188,unknown,
0oXwUeFAE6IR2lYhaTpxRT,Drag,59,Day Wave,0.5370,0.713,0.0272,0.227,0.65,0.1,0.367,bay area indie,
2Bs3q5N4EfJ1dWrFHWHpls,Ocean (feat. Khalid) - Bart B More Remix,59,Martin Garrix,0.6790,0.88,0.053,0.00577,0.0875,0.0725,0.582,big room,
40mYZdW4XYsfVU4D1L3cXx,Check This Out,59,Toby Green,0.6020,0.951,0.0699,0.00116,0.609,0.392,0.345,big room,
3ikWUJso9QP3frQKgBM03p,Only Love,59,Mary J. Blige,0.5890,0.753,0.101,0.0238,0,0.0932,0.828,dance pop,
3NyovXfcpc8PDWWKH7xEDs,S.O.S. (Sawed Off Shotgun),59,The Glorious Sons,0.5680,0.961,0.065,0.00428,0,0.138,0.924,canadian indie,
63JE1xclq1I0C0WlOEGpYH,Shallow Water,59,Wild Nothing,0.6060,0.599,0.0272,0.0178,0.0000293,0.116,0.584,alternative dance,
5NMV8GTUZ3LaU4BBjuVPSB,Back Down,59,Bob Moses,0.5760,0.801,0.0312,0.000223,0.0586,0.099,0.56,indietronica,
6yReUDu8b6PDNdLc0Z0djO,Why Didn't You Stop Me?,59,Mitski,0.6070,0.86,0.0437,0.000298,0.123,0.0745,0.556,art pop,
3toFxCag8BngPPZYm3p9kY,The Bride & The Bachelor,59,Magnolian,0.4710,0.365,0.0311,0.778,0.294,0.108,0.103,unknown,
1kYxBkms6klpedsXdCfa4X,Broken Tongue,59,Joshua James,0.6360,0.546,0.0315,0.439,0.0000299,0.577,0.452,acoustic pop,
0IcYIjsfFEOIY1GI4t7dLu,Like Gold,59,Vance Joy,0.6910,0.707,0.0373,0.273,0.00000867,0.118,0.479,indie folk,
4LwIz0EnIsvfiCWwsYyS0Y,Loading Zones,59,Kurt Vile,0.5240,0.848,0.0297,0.0268,0.000739,0.0765,0.792,alternative rock,
2jGAR1n5D2z8WXYLsmjE4P,Me & My Dog,59,Julien Baker,0.4850,0.513,0.0238,0.616,0.00805,0.121,0.192,art pop,
3Cn1FSSTXeQ7hCfrbizrD0,Last Night,59,Keyshia Cole,0.9160,0.85,0.0634,0.168,0.000106,0.0904,0.972,dance pop,
024Q1MI4uaYHF6j2Q2ZYgF,Overnight Celebrity,59,Twista,0.8280,0.792,0.179,0.182,0,0.281,0.777,dirty south rap,
0glr1BX8Zy81l4HvLpmozl,Curves,59,Tord Gustavsen Trio,0.5150,0.0283,0.0402,0.963,0.927,0.0906,0.0886,contemporary jazz,
11qeOjSAx3TDr4IOPXq9Js,Darn That Dream,59,Cyrus Chestnut,0.4180,0.0872,0.0354,0.92,0.898,0.108,0.14,unknown,
2seZ8ZHnD5RQBkhT8RsBZu,Ballad Of The Sad Young Men,59,Charles Lloyd & The Marvels,0.4740,0.112,0.0297,0.974,0.873,0.112,0.116,unknown,
5Bl1TC8Y1qh3ui6fGSWL5a,The Shadow of Your Smile,59,Scott Hamilton,0.4870,0.135,0.0434,0.915,0.00353,0.686,0.24,adult standards,
0j77ikAaghcss4idQVcAXT,Boys,59,Lizzo,0.8920,0.588,0.11,0.00319,0.000162,0.0498,0.753,dance pop,
2R4O7MgIrN35QXnyLKMFVl,Mrs.,59,Leon Bridges,0.7050,0.354,0.29,0.479,0,0.0734,0.376,modern blues,
5pesNiBKAx8JNwK2mQ2HEc,지나갈 테니 Been Through,59,EXO,0.6290,0.575,0.0354,0.235,0,0.0935,0.239,k-pop,
445qQk3nyQwmjf4vzDghKd,Dawn of Time,59,Tribal Seeds,0.7010,0.565,0.0553,0.0736,0.000504,0.193,0.899,jawaiian,
2nkuZha8Oe9puQ8ZX1P9ha,Set Sail - Original Mix,59,The Movement,0.7470,0.657,0.0525,0.217,0,0.0844,0.725,jawaiian,
0QkWubamAKEvvcOTriSKX3,Summer Nights,59,Iration,0.8350,0.609,0.0336,0.0201,0.00000128,0.107,0.781,jawaiian,
4KnpSJBbcpJBAjEaaJBcL8,Badfish,59,Sublime,0.8030,0.427,0.0538,0.0912,0.00167,0.388,0.505,reggae fusion,
4Mbj2NKklmBRfs0ekO6cQ5,1234,59,Emigrate,0.5580,0.953,0.0288,0.0000532,0.000375,0.062,0.75,industrial metal,
6dHhYhhpzSzMj3AxWtMHjh,War,59,Palisades,0.4390,0.958,0.0953,0.00000432,0.00000241,0.0641,0.254,metalcore,
4HIYFlCh5aZq0jwvsn2DoK,When Legends Rise,59,Godsmack,0.4400,0.916,0.266,0.000236,0.0000194,0.0897,0.401,alternative metal,
5t9KtCfnu8wQui1G6IqqBR,God's Plan,59,Drake,0.7580,0.452,0.11,0.0322,0.0000829,0.583,0.346,canadian hip hop,
7lSqt09mk5hlzVWLzYIuWI,Moving Boxes,59,With Confidence,0.6070,0.743,0.0376,0.000569,0.0000105,0.201,0.752,anthem emo,
0LD5KOEiegITINNgwiEwUh,Let It Go,59,The Story So Far,0.3210,0.937,0.0613,0.00772,0.0000946,0.21,0.344,alternative emo,
3MkHuCfudrizswQMFcDPNS,Stay Awake with Me,59,Dan Owen,0.5690,0.349,0.0312,0.871,0,0.144,0.264,indie anthem-folk,
1l2CvcIAL1MtPbtZhh0Z77,The Christmas Song (Merry Christmas To You),59,Nat King Cole,0.3590,0.15,0.041,0.844,0.00000115,0.108,0.204,adult standards,
5aDoUmxBsbdpS16alksb5Z,Do You Hear What I Hear? - Remastered 2006,59,Bing Crosby,0.5660,0.246,0.0276,0.813,0.00000148,0.195,0.412,adult standards,
6TnjaL02usP9dwCGzdk5GS,You're A Mean One  Mr. Grinch,59,Thurl Ravenscroft,0.5170,0.484,0.318,0.952,0.0075,0.129,0.42,christmas,
5xlS0QkVrSH7ssEbBgBzbM,Little Saint Nick - 1991 Remix,59,The Beach Boys,0.6020,0.553,0.0328,0.108,0,0.0512,0.971,brill building pop,
5IRWgQiN0c2i4U97iE3OoY,Heart of Gold,59,Neil Young,0.5420,0.444,0.0295,0.212,0.0519,0.102,0.827,album rock,
6aLl1AjRbo4ddJZh7Hzazx,Southside Of Heaven,59,Ryan Bingham,0.3870,0.499,0.0259,0.0029,0.00373,0.0695,0.333,alternative country,
0Y1MWB026LYxGvhq4EcMiC,Boom Clap,60,Charli XCX,0.6590,0.911,0.0786,0.154,0.000304,0.191,0.576,candy pop,
36ONiya0OANYknz0GgJmwB,Don’t Matter To Me,60,Drake,0.8250,0.317,0.0583,0.497,0.0128,0.11,0.136,canadian hip hop,
3WiWXLl3u4MH9Xz1uEDcO4,Renegade Music,60,Papa Roach,0.3680,0.869,0.0828,0.000307,0.000279,0.121,0.403,alternative metal,
1zikqHEDuxRMnhYxSR41lR,Fake Love (feat. Duncan Mighty & WizKid),60,Starboy,0.8730,0.651,0.0664,0.28,0.000205,0.0782,0.833,afrobeats,
6U9jxxdQ6TNzjshIpwWMTf,Ma Lo,60,WizKid,0.7880,0.721,0.152,0.424,0.00000286,0.0897,0.653,afrobeats,
5wmw9v1S0gbT16R66NNR7N,Prayed for You,60,Matt Stell,0.6090,0.68,0.0348,0.0886,0,0.108,0.561,unknown,
0NkxSU0b1Jsw6yK2mJZru3,Strata,60,Poppy Ackroyd,0.3200,0.0773,0.0644,0.991,0.909,0.075,0.0368,bow pop,
1irXmwdCbngOtucJNd5mSl,Violet City,60,Mansionair,0.5960,0.784,0.033,0.0642,0.139,0.216,0.432,aussietronica,
7zmleW3XZx0uUsL2CkFuDe,SUMMER,60,The Carters,0.5920,0.569,0.0634,0.12,0.0000175,0.251,0.562,dance pop,
4oqJfELaUGTTAhpYP2HQGM,Sky Walker - Recorded at Spotify Studios NYC,60,Miguel,0.6710,0.606,0.0488,0.0196,0.000537,0.121,0.125,dance pop,
6GC9ktyFFHVaFA1qlE2zzi,White Flag,60,Normandie,0.3430,0.91,0.0648,0.00136,0.0000567,0.0717,0.15,post-screamo,
64gbzSMPloO2SNBTk3PG3h,Hail To The Victor,60,Thirty Seconds To Mars,0.5700,0.723,0.0386,0.00238,0.000144,0.2,0.44,modern rock,
0ZWBuv544C0STkXfYb9Sd5,The Dark,60,Thrice,0.5180,0.713,0.0815,0.00417,0.00768,0.103,0.302,alternative metal,
3vVkxjrTP4SM1Ogq68LoXW,Anarchist,60,YUNGBLUD,0.5230,0.888,0.259,0.0101,0,0.134,0.213,british indie rock,
27wvnSTpsyS9k06aDtXvt8,Lavender Bones,60,Stand Atlantic,0.5500,0.936,0.078,0.000207,0.00000267,0.302,0.767,anthem emo,
38qsRkTKBEHhy8DEfT3vig,Black Holes (Solid Ground),60,The Blue Stones,0.5650,0.85,0.0366,0.00555,0.0000435,0.113,0.26,modern alternative rock,
1Avnd5xLg7HmaNofmYk7RQ,Withorwithout,60,Parcels,0.8030,0.662,0.0308,0.642,0.901,0.151,0.814,aussietronica,
2ystHinBjK639vcRANDFaL,Speaking Terms,60,Snail Mail,0.5390,0.714,0.0274,0.0783,0.318,0.119,0.399,art pop,
0oiiHes8LMjKbofgD1aDcA,Punta Cometa - Dancing For The Answers Alt Version,60,Nick Mulvey,0.5730,0.553,0.0371,0.644,0.896,0.0878,0.567,chamber pop,
53iFMaNUXn6Oj8hUIKSO5a,My Arms Were Always Around You,60,Peter Bradley Adams,0.6430,0.436,0.0273,0.724,0.459,0.11,0.422,acoustic pop,
2nBsRu0nPWCmfXvLaf9u8L,A Trick of the Light,60,Villagers,0.5630,0.606,0.0267,0.513,0.0391,0.132,0.425,chamber pop,
4tAru66VGVLWYjg90UV4vJ,Culo,60,Lil Jon,0.8580,0.656,0.358,0.114,0,0.141,0.969,crunk,
4YA7nxDtAVE2R1Eryx7uRu,Always On Time,60,Ja Rule,0.8390,0.706,0.231,0.19,0,0.205,0.857,dance pop,
2b7FqlHc3JrzlYtGEkzq22,Juicy,60,The Notorious B.I.G.,0.8730,0.816,0.256,0.483,0,0.146,0.79,east coast hip hop,
78RAfPGFpTUqnPSTV0LcmT,Easy Living,60,Massimo Faraò Trio,0.5230,0.188,0.0345,0.609,0.597,0.285,0.0744,unknown,
2ncnr8AuzqAabOGEIoA863,Young and Foolish,60,Scott Hamilton,0.4560,0.276,0.0316,0.965,0.0525,0.0775,0.157,adult standards,
5tkDCf3xKRZjT5RbCb3sZB,Big Amount,60,2 Chainz,0.6870,0.829,0.26,0.0124,0,0.107,0.154,hip hop,
7JpewU9FPkJyiOi0CErkpI,The Greatest,60,Futuristic,0.7620,0.839,0.307,0.21,0,0.275,0.197,deep underground hip hop,
1PxYBwSk5iZkp43hR5v6yu,Everybody Loves You,60,SOAK,0.3700,0.785,0.0335,0.352,0.000137,0.22,0.393,irish singer-songwriter,
22NLm3IIR9NLG0cUYtmHMW,Pretty Wings - uncut,60,Maxwell,0.5630,0.402,0.0668,0.252,0.00000207,0.0886,0.2,dance pop,
1JkhKUXAoNivi87ipmV3rp,Best of Me,60,Anthony Hamilton,0.7420,0.728,0.0315,0.00962,0.0000373,0.134,0.697,dance pop,
4L0nc0tHfDjr3HlAm1EFeu,Lay Me Down,60,Dirty Heads,0.6680,0.78,0.0901,0.0487,0,0.107,0.739,reggae fusion,
0BweE3lWBMXRPWWLtLV5z8,Count Me In,60,Rebelution,0.8000,0.661,0.0304,0.0204,0.000107,0.0687,0.59,reggae rock,
3Zjdqz7eOox8XU0zTCPL4P,Collie Man,60,Slightly Stoopid,0.6100,0.706,0.0483,0.183,0.000587,0.218,0.344,jam band,
4TyCnstYu6LGrjka5WW6ft,Fade Away,60,Rebelution,0.6850,0.54,0.0253,0.181,0.015,0.114,0.235,reggae rock,
1ZpKyES3kDQwqamuPMmUqu,The Price of Agony,60,Fit For A King,0.3490,0.95,0.102,0.00000358,0.0000113,0.0716,0.401,melodic metalcore,
3a0xTF3rUKUcUbzsz7A2oM,Dumptruck,60,Wilson,0.4910,0.87,0.0443,0.0000449,0.000145,0.0607,0.21,unknown,
53yqxU2EKKzbuQZEUEVtxc,Top Of The World,60,Five Finger Death Punch,0.4800,0.98,0.0854,0.00115,0,0.221,0.719,alternative metal,
2vN5Hb3lVKRHj0LzBvafzo,Hey Ma,60,Cam’ron,0.8130,0.689,0.343,0.0302,0.00000198,0.375,0.941,battle rap,
5PG3h38oiQLEJlOuOvIs80,Still Not a Player,60,Big Pun,0.9020,0.614,0.289,0.184,0.000742,0.0867,0.862,alternative hip hop,
5MuNxNox3zTanAFIO5KcTl,He's The Greatest Dancer,60,Sister Sledge,0.7000,0.816,0.044,0.00115,0.00123,0.0901,0.838,dance pop,
5DydMbw2U5Oh1OckJIsniN,All We Ever Do Is Say Goodbye,60,John Mayer,0.5590,0.51,0.0247,0.288,0.0000531,0.242,0.327,neo mellow,
4BlfbK43tjLBnFsTuJhR4J,Sleigh Ride,60,Carpenters,0.6400,0.377,0.0337,0.776,0,0.113,0.582,adult standards,
6Z7nSvnAhMasviVPmdEZKC,Do They Know It's Christmas?,60,Band Aid,0.5910,0.708,0.0398,0.167,0.000113,0.0993,0.36,christmas,
2uQNcZYa0SEbfW4cj0d9OS,I Like Me Better - Recorded at Spotify Studios NYC,60,Lauv,0.4540,0.151,0.06,0.777,0,0.0792,0.362,dance pop,
2x0supcZhd6NEH1nem9DnR,The Night They Drove Old Dixie Down - Remastered,60,The Band,0.5080,0.493,0.0327,0.453,0,0.241,0.467,album rock,
0HNhfGGE2n702ieqFxQV5M,Olivia,60,Rayland Baxter,0.6290,0.551,0.0321,0.685,0.0000288,0.0889,0.698,chamber pop,
2stPxcgjdSImK7Gizl8ZUN,The Man,61,Aloe Blacc,0.3080,0.769,0.065,0.0331,0,0.214,0.488,r&b,
1Xw8uB5foMtXkKzyhx8lWq,Dust,61,Belly,0.7320,0.699,0.131,0.0734,0,0.489,0.639,canadian hip hop,
7bprRkhvOXWmWpqOrEWbXu,So What,61,P!nk,0.5310,0.864,0.0433,0.000105,0.00000205,0.346,0.401,dance pop,
3uTe5oVxtAO1cnsJm4uFCJ,KANA,61,Olamide,0.8530,0.822,0.212,0.345,0.000114,0.13,0.62,afrobeats,
7kCXmYJeltdnCMMsfwaCsf,Thought About You,61,Tim McGraw,0.5630,0.745,0.0288,0.24,0.0000496,0.11,0.28,contemporary country,
3N0c0Tix74B4YiEsoS7tbG,A Lamenting Song,61,Max Richter,0.5630,0.0285,0.0625,0.988,0.961,0.12,0.292,compositional ambient,
4ihRH9DsiK7bpOyArN9vew,Sway,61,Dmitry Evgrafov,0.5150,0.0327,0.0457,0.992,0.913,0.0989,0.0781,compositional ambient,
7eZyj92v6bZsoQ85MxWZsO,Lazy Eye,61,Silversun Pickups,0.6330,0.831,0.0461,0.0401,0.693,0.117,0.243,alternative metal,
4cBSVGEHvZCPGKq2UnB26P,Access,61,Martin Garrix,0.7260,0.752,0.0931,0.0529,0.145,0.201,0.174,big room,
0CEIJwqzXmmWNKDV8NFw60,No Captain - Dirty South Remix,61,Lane 8,0.6260,0.755,0.0337,0.14,0.386,0.0938,0.372,edm,
3ZCTAoFsYaWTWGX8IH07Cf,You'll Be Fine,61,Palaye Royale,0.2700,0.931,0.232,0.0139,0,0.218,0.446,modern alternative rock,
3o2MTQwZLYveHzDaNgE9to,Prayers,61,Good Charlotte,0.3650,0.867,0.0716,0.000803,0.00000485,0.0755,0.257,alternative metal,
0qaWxVVd3KrP4WY27KWpIe,In a River,61,Rostam,0.4930,0.438,0.0328,0.393,0.00187,0.225,0.432,art pop,
1fZeK4F1yZkVrEOb9ILaax,Today (feat. Teo Halm),61,Omar Apollo,0.8370,0.462,0.0331,0.0704,0.0165,0.24,0.761,indie r&b,
69o00fGvsei250jH7bF781,Loading Zones,61,Kurt Vile,0.5240,0.848,0.0297,0.0268,0.000739,0.0765,0.792,alternative rock,
0z9dPcBhJvqO06QMaKelUE,Drunk on Halloween,61,Wallows,0.6310,0.634,0.0247,0.231,0.000013,0.0924,0.774,modern alternative rock,
7cneuh5BMBbqbbGrpqTDHQ,That I Miss You,61,Vansire,0.7790,0.572,0.0396,0.306,0.739,0.106,0.967,indie garage rock,
7oJmIBxEAYjfkS7lhZ7M1S,Sometimes,61,Goth Babe,0.4450,0.563,0.0315,0.105,0.000271,0.179,0.204,indie garage rock,
2EH99L821vO7FTvKVo5YnJ,The Meetings of the Waters,61,Fionn Regan,0.6360,0.379,0.029,0.759,0.852,0.114,0.341,chamber pop,
6mbb23kuCxOCIBUVpZxsgx,Old Soul - Acoustic,61,Hudson Taylor,0.2960,0.249,0.0283,0.348,0.0000741,0.152,0.303,indie anthem-folk,
63BcfK6YAzJYeISaTPr6IO,Big Poppa,61,The Notorious B.I.G.,0.7650,0.671,0.278,0.344,0,0.0506,0.798,east coast hip hop,
5Y78yINSOCW6xbOfGWNBg4,Wait (The Whisper Song),61,Ying Yang Twins,0.9330,0.513,0.347,0.00112,0.00248,0.107,0.595,crunk,
4gCaFMkA1CERmgy1ny9fhy,The Winter of My Discontent,61,Renee Rosnes,0.4870,0.259,0.0386,0.897,0.778,0.0957,0.108,canadian modern jazz,
4vuoL9ldmpmZcXm7RkhQvx,The Nearness Of You,61,Bill Charlap,0.3830,0.131,0.033,0.761,0.194,0.0973,0.101,bebop,
1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,61,Drake,0.5670,0.913,0.0736,0.0934,0.000124,0.114,0.792,canadian hip hop,
029QP3fFtLaW9B9RKr8DAg,Say My Name,61,Lil Yachty,0.7980,0.553,0.348,0.102,0,0.113,0.158,hip hop,
17Q87zeXgsAi9iQQbMu9v0,Summer Sixteen,61,Drake,0.5920,0.455,0.393,0.00322,0.0000372,0.154,0.0633,canadian hip hop,
5YYjsDIxJKpVgNLkPpBmRA,Up,61,Desiigner,0.9140,0.635,0.375,0.0221,0.00000282,0.255,0.369,hip hop,
7p54iuWHqvdeN224OglZ9t,I Don't Fuck With You,61,Big Sean,0.8180,0.721,0.0658,0.033,0,0.345,0.378,detroit hip hop,
1pzJboOZaDNwshBnOlNh3a,1+1,61,Beyoncé,0.3030,0.384,0.0339,0.381,0.00000514,0.0661,0.261,dance pop,
5ptViFrfoKdGPTdd9oQCwr,Universe,61,EXO,0.3800,0.439,0.0314,0.603,0,0.133,0.146,k-pop,
3YbtjYddK11NTDdUpC4nGp,Oxygen,61,Dirty Heads,0.6800,0.878,0.0554,0.0744,0,0.137,0.769,reggae fusion,
260F1LrhRMiuXOZIaypMZd,Bowl For Two,61,The Expendables,0.7280,0.5,0.0344,0.0749,0.00000584,0.108,0.382,jawaiian,
0c7iF5fSBYxCuwsAv2z4iI,Green Mountain State,61,Trevor Hall,0.6930,0.367,0.0323,0.351,0.000029,0.111,0.286,acoustic pop,
1ZPsdTkzhDeHjA5c2Rnt2I,Beach In Hawaii,61,Ziggy Marley,0.8070,0.458,0.0361,0.211,0.00000901,0.0839,0.874,reggae,
1xbcIXrvM5LUzWe1MDn64A,Mad Hatter,61,Avenged Sevenfold,0.4120,0.956,0.0678,0.000661,0.00387,0.0717,0.137,alternative metal,
0hsCfXTwB1QhJDpLmf1Q8U,Keep This Up,61,The Story So Far,0.2600,0.985,0.063,0.0000836,0.000122,0.367,0.292,alternative emo,
2a1MrtxYybqFV1Ow8VJ1dW,I Will Survive - Rerecorded,61,Gloria Gaynor,0.6730,0.752,0.0491,0.00309,0,0.112,0.576,disco,
33BcB8XVwJU4qB7bDSkVya,A Holly Jolly Christmas - Single Version,61,Burl Ives,0.6650,0.363,0.0318,0.644,0,0.15,0.824,adult standards,
3VTNVsTTu05dmTsVFrmGpK,Fairytale of New York (feat. Kirsty MacColl),61,The Pogues,0.3190,0.651,0.0342,0.501,0.0000473,0.241,0.474,celtic,
1Fj0T1XKuhRu7EZzJ7NJIK,Delicate - Recorded at The Tracking Room Nashville,61,Taylor Swift,0.6640,0.447,0.0341,0.577,0,0.0968,0.431,dance pop,
2pPRgFEENF3LtuxYUPuT24,Love Me Now - Recorded at Spotify Studios NYC,61,John Legend,0.5080,0.233,0.0535,0.975,0,0.111,0.421,neo soul,
0q59zQZgCwEhwzzipPvWoZ,Begin - Recorded at Spotify Studios NYC,61,Shallou,0.4950,0.571,0.0351,0.749,0.714,0.119,0.316,electropop,
5vDvBD3ReINP8dXUplj477,Leave Me Alone,62,Flipp Dinero,0.7920,0.743,0.0851,0.107,0,0.183,0.742,trap music,
1cqWEQ6TRfYr3SBNh7Ni2w,Bodies,62,Drowning Pool,0.6130,0.919,0.081,0.00212,0.000584,0.104,0.586,alternative metal,
05qq6mwIbG1ZsQhlMKyDwN,Raise Your Glass,62,P!nk,0.7000,0.708,0.087,0.00624,0,0.0345,0.619,dance pop,
2I2mF5P9ZkkE1bU4AMhQ27,India's Lament,62,Rhiannon Bannenberg,0.3300,0.0206,0.0492,0.995,0.874,0.0578,0.288,focus,
3nATeGcFdtkhpUrRvgr667,Easier,62,Mansionair,0.4490,0.511,0.0419,0.198,0.00946,0.0759,0.221,aussietronica,
0dApI39mMqaXSbSsq4J7kI,Dead Boys,62,Sam Fender,0.4640,0.839,0.0388,0.117,0.0000863,0.085,0.221,alt-indie rock,
6nlA3j4n3KAY8AgEGmos2o,Levitate,62,The Palms,0.6060,0.781,0.0703,0.142,0.00803,0.0734,0.632,indie poptimism,
4sG6J4S2FCuMr3oooYAwFS,Astronaut - Something About Your Love,62,Mansionair,0.7210,0.583,0.111,0.256,0.00533,0.11,0.331,aussietronica,
4cS66S86D9Xu5L9QqVGGc2,Jackie Chan - Daijo Remix,62,Tiësto,0.6250,0.952,0.135,0.00326,0,0.388,0.371,big room,
05Gqos5iV5LkjGcxmBV9C8,Feel My Needs (Turn Around),62,Weiss (UK),0.6950,0.848,0.0506,0.00916,0.109,0.12,0.797,deep groove house,
19VVmenPRBEdWwg0Vp2lKh,Gangster Trippin - Sultan + Shepard Remix,62,Fatboy Slim,0.6790,0.985,0.0617,0.102,0.0107,0.33,0.462,big beat,
5rFPaZ5DpO3t7Z9JppR9hM,Nothing But You (feat. Donnie Sloan & Ricky Ducati),62,Devault,0.6050,0.622,0.0432,0.454,0.000194,0.0882,0.301,bass trap,
5Y42u37PlyQXegnuI1Hpo1,Funeral Singers,62,Sylvan Esso,0.8030,0.431,0.0335,0.691,0.000699,0.106,0.212,art pop,
7hMKqhlMqxF7ULZiUMN5AH,You Sigh,62,Charlie Cunningham,0.6290,0.451,0.0284,0.852,0.06,0.141,0.681,chamber pop,
5FR54UnizyI8pE5E9Zb0Dt,Pony,62,Ginuwine,0.5450,0.647,0.284,0.0068,0.000904,0.503,0.957,dance pop,
4b5aJdOgxps6z0dPe6wCHF,Into You (feat. Ashanti),62,Fabolous,0.7260,0.568,0.0298,0.179,0,0.0488,0.631,dance pop,
0Uhnzk5zI46IRlQ04LNOtc,Hey Ma,62,Cam’ron,0.7220,0.667,0.406,0.0306,0.00000602,0.0856,0.915,battle rap,
6RUpJeXT6U4SPEafnr9Wr7,Where The Hood At,62,DMX,0.5360,0.946,0.36,0.158,0,0.368,0.779,east coast hip hop,
1z2FcRqCR6byfXDSvHq8E4,After You've Gone,62,Eddie Henderson,0.3820,0.158,0.0466,0.986,0.823,0.127,0.314,jazz funk,
4G3EKvGtqcUSZqPQIWJFxd,Gary's Theme - 2003 Remastered Version,62,Bill Evans,0.4200,0.0802,0.04,0.905,0.857,0.135,0.0541,bebop,
1Xo9tkuBde67pqoFs05QR0,NATIVE TONGUE,62,Switchfoot,0.5860,0.895,0.117,0.00434,0,0.37,0.312,ccm,
1BTj47Up5m8601KOFrTvkj,I Am The Greatest,62,Logic,0.8010,0.815,0.148,0.042,0.00000442,0.0741,0.37,conscious hip hop,
2YK01AIIWuywG24gsbuizE,Congratulations - Remix,62,Post Malone,0.5220,0.726,0.154,0.195,0,0.493,0.491,pop,
6mLfR7fHVDcCKpLwGLWCWw,F With U,62,Kid Ink,0.5780,0.528,0.274,0.4,0,0.149,0.622,dance pop,
0VZ9xPNa6ROafP6GYYuv2S,Marry Me,62,Train,0.3660,0.269,0.0287,0.829,0.0000167,0.108,0.492,neo mellow,
1AO26gK1sI6PoFY9eUF8yV,Stone Love,62,Pepper,0.8370,0.478,0.0627,0.0571,0.00129,0.0569,0.81,jawaiian,
0U40EGN8weBtMZrLDt6RmR,The Best Ones Lie,62,Disturbed,0.4800,0.979,0.128,0.000111,0.0000113,0.0618,0.677,alternative metal,
5znIVOv7RucpCHGkbonySq,The Void,62,Parkway Drive,0.5710,0.954,0.0464,0.000432,0.0014,0.058,0.53,alternative metal,
1wZy1qIk3qPVv33I9bALi6,Why Am I Like This?,62,The Word Alive,0.3210,0.949,0.0633,0.0000978,0.0000011,0.322,0.23,melodic metalcore,
1NqH3H7CX9ffRcCc7bnKvS,Torn,62,Neck Deep,0.5540,0.891,0.0621,0.00245,0.0356,0.266,0.441,anthem emo,
4ALFLYvx64LaPhbLufe4Ib,Afterall,62,Beartooth,0.4100,0.971,0.188,0.013,0.0000168,0.578,0.561,columbus ohio indie,
4k6ktr10Hczmh55NY3LfJy,Holiday,62,Madonna,0.8540,0.796,0.0399,0.0542,0.00184,0.151,0.946,dance pop,
6xE98wKYt4vZk8j7cctjw8,Jingle Bell Rock,62,Bobby Helms,0.6610,0.402,0.0299,0.676,0,0.0556,0.822,christmas,
0ZoHHROTzwIYeNAHRPedTY,Driving Home For Christmas,62,Chris Rea,0.6030,0.705,0.0328,0.556,0.000123,0.342,0.89,art rock,
5fTB64VM8euas4F0xOHY5S,2002 - Recorded at Metropolis Studios  London,62,Anne-Marie,0.5860,0.411,0.219,0.702,0,0.201,0.798,dance pop,
6qgMSxNUPmqHbVr5uPKuqo,Attention - Recorded at Spotify Studios NYC,62,Charlie Puth,0.7160,0.179,0.132,0.913,0,0.122,0.405,dance pop,
4rf444Z5dWQd6Jg5okkpZl,Better Now - Recorded At Spotify Studios NYC,62,Troye Sivan,0.6690,0.563,0.0334,0.269,0,0.114,0.487,dance pop,
